ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown
,simple,CL-BUCKET-0115,Bucket Hat Tropical Folhas Vibrantes,1,0,visible,"Bucket hat unissexo com padrão de folhas tropicais em tons vibrantes de branco, verde e roxo. Perfeito para o verão.","Aposte no estilo descontraído com o nosso Bucket Hat de design tropical. Apresenta um padrão exuberante de folhas em tons de verde, roxo e azul sobre um fundo branco nítido, realçado por um acabamento verde vibrante na aba. Ideal para dias de praia, festivais ou para adicionar um toque de cor e originalidade aos seus looks de verão. Feito em material confortável e durável, este chapéu unissexo é um acessório indispensável para qualquer estação quente.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, estampado-tropical, verao, unisexo",,processed_images/professional/fotos site1/6 (2).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0116,Bucket Hat Estampado Abstrato Vibrante,1,0,visible,Bucket Hat colorido e moderno com estampa abstrata. Perfeito para um look casual de verão.,"Desperte o seu espírito livre com o nosso Bucket Hat de estampa abstrata vibrante. Ideal para um toque de cor e estilo em dias de sol, este chapéu combina conforto e modernidade. Confeccionado em algodão leve, é perfeito para festivais, passeios na praia ou para complementar qualquer outfit casual com um toque original e artístico. A aba oferece proteção solar e o design unisex garante versatilidade. Adicione um acessório trendy ao seu guarda-roupa!",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu de verao, estampado, colorido, casual, unisex, moderno, tendencia",,processed_images/professional/fotos site1/6 (3).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0117,Bucket Hat Estampa Tropical Vibrante,1,0,visible,"Bucket hat unissexo com estampa de folhas tropicais coloridas, perfeito para um look de verão.","Chapéu bucket hat unissexo, ideal para a primavera e o verão. Apresenta uma vibrante estampa de folhas tropicais em tons de azul, rosa, verde e fúcsia sobre um fundo branco imaculado, com um rebordo em fúcsia. Confeccionado em tecido leve e respirável (sintético), oferece conforto e estilo para dias de sol, festivais ou um toque divertido ao seu outfit casual. Um acessório trendy e versátil.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,39,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu de verao, estampado tropical, moda praia, casual, unissexo, acessorio colorido, verao",,processed_images/professional/fotos site1/6 (4).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0118,Bucket Hat Unissexo Bege com Detalhe Verde,1,0,visible,"Bucket Hat casual unissexo em bege com pormenor verde, ideal para estilo e proteção solar.","Desfrute do verão com este Bucket Hat unissexo versátil em tom bege neutro, realçado por um vibrante detalhe verde na aba. Fabricado em algodão confortável, oferece um toque casual e moderno a qualquer look, ao mesmo tempo que protege do sol. Perfeito para festivais, passeios ou uso diário, é leve e fácil de combinar.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu de sol, bege, verde, casual, unissexo, verao, algodao",,processed_images/professional/fotos site1/6 (5).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0119,Chapéu Bucket Reversível Bege e Estampado,1,0,visible,"Chapéu bucket reversível bege com interior estampado tropical, ideal para um look casual e versátil.","Descubra a versatilidade do nosso chapéu bucket reversível. Com um lado em bege clássico e discreto, e outro com uma vibrante estampa tropical em tons de rosa, azul e verde, este chapéu é ideal para qualquer aventura. Feito de algodão durável, oferece proteção solar e conforto, adaptando-se facilmente ao seu estilo. Perfeito para a praia, passeios urbanos ou festivais, garantindo sempre um toque de cor e originalidade.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu reversivel, moda verao, acessorio casual, estampado, bege, unisex, protecao solar",,processed_images/professional/fotos site1/6 (6).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0120,Bucket Hat Estampado Folhas Tropicais,1,0,visible,"Bucket hat unisex com estampa de folhas tropicais, ideal para um estilo casual e descontraído.","Chapéu bucket hat moderno e versátil, perfeito para o verão. Apresenta uma vibrante estampa de folhas em tons de verde e castanho sobre fundo branco, complementado por uma fita decorativa em caramelo. Confeccionado em tecido leve e confortável, é ideal para praia, passeios ou festivais, adicionando um toque de estilo tropical ao seu look.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapéu de verão, estampado, tropical, unisex, casual, praia, acessório",,processed_images/professional/fotos site1/6 (7).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0121,Bucket Hat Tropical Verão Laranja e Branco,1,0,visible,"Bucket hat unissexo com padrão tropical vibrante. Ideal para sol e praia, leve e estiloso.","Este bucket hat unissexo é a peça ideal para adicionar um toque de cor e descontração aos seus dias de sol. Apresenta um padrão tropical vibrante com folhas em tons de laranja, amarelo e castanho sobre um fundo branco imaculado. A fita decorativa em laranja puro na base da coroa complementa o design. Confeccionado em material leve e respirável, oferece proteção solar com muito estilo. Perfeito para a praia, festivais, passeios na cidade ou qualquer aventura de verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, verao, tropical, unissexo, praia, laranja, estampado",,processed_images/professional/fotos site1/6 (8).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0122,Bucket Hat Listrado Azul e Branco,1,0,visible,"Bucket hat moderno com padrão de riscas em azul e branco, ideal para um look casual e de verão.","Este bucket hat unissexo combina estilo e conforto com o seu design de riscas diagonais em azul-marinho e branco. Perfeito para proteger do sol em dias de verão, festivais ou simplesmente para adicionar um toque de moda ao seu outfit casual. Fabricado em tecido resistente, é leve e fácil de transportar, tornando-o um acessório indispensável para qualquer guarda-roupa.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapéu de sol, riscas, azul e branco, casual, verão, unisex, moda praia",,processed_images/professional/fotos site1/6 (9).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0123,Chapéu Capeline Vermelho Vibrante,1,0,visible,"Chapéu capeline vermelho vibrante, ideal para sol e praia.","Chapéu capeline vermelho vibrante e moderno, perfeito para os dias de verão. Fabricado em material sintético trançado, oferece uma aba larga para proteção solar eficaz, combinando estilo casual com funcionalidade. Leve e confortável, é o acessório ideal para a praia, piscina ou passeios ensolarados, adicionando um toque de cor e elegância ao seu look.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Mulher, Mulher > Chapéus > Capeline","chapeu, capeline, vermelho, sol, verao, praia, mulher, acessorio, casual, protecao-solar",,processed_images/professional/fotos site1/CLOCHE/23-A (1).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0124,Chapéu Capeline de Palha Aba Larga,1,0,visible,Chapéu capeline de palha com aba extragrande para proteção solar e estilo elegante no verão.,"Desfrute do sol com estilo e proteção máxima usando este chapéu capeline de palha natural. A sua aba extragrande oferece uma excelente cobertura para o rosto e pescoço, ideal para a praia, piscina ou passeios ao ar livre. Leve e arejado, é o acessório perfeito para os dias quentes de verão, adicionando um toque de elegância a qualquer look casual.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Chapéus > Capeline","chapeu, palha, capeline, aba-larga, verao, protecao-solar, feminino, praia",,processed_images/professional/fotos site1/CLOCHE/23-A (10).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0125,Chapéu Capeline de Palha Bege,1,0,visible,"Elegante chapéu capeline de palha bege, ideal para proteção solar e estilo casual de verão.","Proteja-se do sol com estilo neste chapéu capeline de palha em tom bege neutro. Perfeito para a praia, piscina ou um passeio relaxante, este acessório versátil complementa qualquer look de verão, oferecendo conforto e um toque de elegância natural. O seu design clássico com abas largas garante máxima proteção e um charme intemporal.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Chapéus > Capeline","chapeu, capeline, palha, verao, praia, bege, protecao-solar, casual, mulher, acessorio",,processed_images/professional/fotos site1/CLOCHE/23-A (11).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0126,Chapéu Capeline Listrado Verão Preto e Branco,1,0,visible,"Chapéu capeline listrado em preto e branco, perfeito para o verão e proteção solar com estilo.","Desfrute do sol com este elegante chapéu capeline, apresentando um design clássico de riscas em preto e branco. A sua aba larga oferece uma excelente proteção contra os raios solares, sendo o acessório ideal para a praia, piscina ou qualquer atividade ao ar livre. Leve e confortável, adiciona um toque de sofisticação casual aos seus looks de verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Chapéus > Capeline","chapeu-sol, capeline, listrado, verao, praia, feminino, protecao-solar, casual",,processed_images/professional/fotos site1/CLOCHE/23-A (12).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0127,Chapéu Capeline de Palha Bege Aba Larga,1,0,visible,"Chapéu capeline de palha bege, ideal para praia e verão. Proteção solar elegante.","Este elegante chapéu capeline em palha bege é o acessório perfeito para os seus dias de verão. Com a sua aba larga, oferece excelente proteção solar e um toque de sofisticação a qualquer look de praia ou piscina. Leve e confortável, é um must-have para a estação quente.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Mulher, Mulher > Chapéus > Capeline","chapeu, palha, capeline, verao",,processed_images/professional/fotos site1/CLOCHE/23-A (13).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0128,Chapéu de Palha com Fita Caramelo,1,0,visible,"Chapéu de palha feminino estilo sun hat, perfeito para verão e proteção solar.","Este chapéu de palha feminino combina estilo e proteção solar, ideal para os dias quentes. Apresenta uma coroa redonda e uma aba média ligeiramente curvada, oferecendo um look elegante e funcional. A fita decorativa em tom caramelo, adornada com um discreto emblema metálico 'M', adiciona um toque sofisticado. Perfeito para passeios, praia, férias ou eventos ao ar livre, é leve, confortável e um acessório indispensável para o verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Acessórios","chapeu-palha, verao, feminino, protecao-solar, casual, elegante, acessorio, praia",,processed_images/professional/fotos site1/CLOCHE/23-A (2).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0129,Chapéu Capeline de Palha Marrom Escuro,1,0,visible,"Chapéu capeline feminino de palha castanha com aba larga e banda interna preta, ideal para o verão.","Este elegante chapéu capeline de palha em tom castanho escuro é um acessório perfeito para o verão. Com sua aba larga, oferece excelente proteção solar e um toque de estilo casual sofisticado. Possui uma banda interna preta para maior conforto e um acabamento elegante. Ideal para a praia, piscina ou passeios ao ar livre.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,48,"Mulher, Mulher > Chapéus > Capeline","verao, praia, sol, palha, feminino, casual, protecao-solar, acessorio-feminino",,processed_images/professional/fotos site1/CLOCHE/23-A (3).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0130,Chapéu de Palha Boater Branco com Fita Preta,1,0,visible,"Chapéu de palha estilo boater branco com fita preta, ideal para o verão e eventos elegantes.","Este chapéu de palha branco, no estilo boater (canotier), apresenta uma fita preta clássica e um delicado detalhe metálico """"M"""". Perfeito para um look sofisticado e proteção solar em dias de verão, passeios de barco ou eventos ao ar livre. Um acessório atemporal que adiciona elegância a qualquer guarda-roupa.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Acessórios","chapeu, boater, canotier, palha, branco, preto, verao, feminino, elegante, praia, sol",,processed_images/professional/fotos site1/CLOCHE/23-A (4).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0131,Chapéu de Palha Bege com Laço Cinza,1,0,visible,"Elegante chapéu de palha feminino bege com laço cinza, ideal para o verão e proteção solar.","Este clássico chapéu de palha capeline bege é o acessório perfeito para os seus dias de verão. Com uma aba larga que oferece excelente proteção solar e um vistoso laço de gorgurão em cinza, combina elegância e funcionalidade. Ideal para praia, piscina ou passeios ao ar livre, adicionando um toque sofisticado ao seu look casual.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Chapéus > Capeline","chapeu-palha, verao, feminino, protecao-solar",,processed_images/professional/fotos site1/CLOCHE/23-A (5).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0132,Capeline Preto com Fita Bege M,1,0,visible,"Capeline feminino preto de palha com fita bege, ideal para o verão e um look elegante.","Capeline elegante em palha preta, perfeito para proteger do sol com estilo. Apresenta uma fita decorativa bege claro e um detalhe metálico discreto com a letra 'M'. Ideal para passeios de verão, praia ou eventos ao ar livre, adicionando um toque de sofisticação a qualquer conjunto.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Chapéus > Capeline","capeline, chapeu-de-sol, verao, feminino, palha, preto, bege, praia",,processed_images/professional/fotos site1/CLOCHE/23-A (6).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0133,Capeline de Palha com Laço Branco,1,0,visible,Elegante chapéu capeline de palha caramelo com fita branca para verão. Proteção solar e estilo.,"Desfrute do sol com este chapéu capeline de palha natural na cor caramelo. O seu design clássico e aba larga oferecem excelente proteção solar, enquanto o laço decorativo em fita branca adiciona um toque de elegância e feminilidade. Perfeito para a praia, piscina ou passeios de verão, combinando conforto e estilo.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Mulher, Mulher > Chapéus > Capeline","chapeu-de-sol, palha, verao, feminino",,processed_images/professional/fotos site1/CLOCHE/23-A (7).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0134,Capeline Coral de Palha com Fita Preta,1,0,visible,"Chapéu capeline coral de palha com fita preta, elegante e perfeito para dias de sol.","Desfrute do verão com este elegante chapéu capeline coral, fabricado em palha natural de alta qualidade. Adornado com uma fita preta sofisticada e um detalhe metálico, oferece um toque de classe e proteção solar. Ideal para praia, passeios ou eventos ao ar livre, combinando estilo e conforto.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Chapéus > Capeline","chapeu-de-palha, verao, feminino, elegante, praia, acessorio-sol, capeline-coral",,processed_images/professional/fotos site1/CLOCHE/23-A (8).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CAPELI-0135,Chapéu Capeline Preto de Verão,1,0,visible,"Chapéu capeline preto elegante, ideal para praia e proteção solar. Estilo casual e moderno.","Este chapéu capeline preto é o acessório perfeito para os dias de sol, seja na praia, piscina ou passeios ao ar livre. Fabricado em material sintético resistente e leve, oferece excelente proteção solar com a sua aba larga. O seu design intemporal e a cor preta versátil tornam-no fácil de combinar com qualquer guarda-roupa de verão, adicionando um toque de elegância casual.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Chapéus > Capeline","chapéu de sol, capeline, preto, verão, praia, acessório feminino, proteção solar, casual",,processed_images/professional/fotos site1/CLOCHE/23-A (9).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0136,Chapéu Canotier de Palha Bege,1,0,visible,"Chapéu canotier de palha bege, ideal para um estilo clássico e elegante no verão.","Descubra o nosso chapéu canotier de palha bege, perfeito para adicionar um toque clássico e sofisticado aos seus looks de verão. Feito com palha natural de alta qualidade, possui uma fita em tom bege que complementa o design. Ideal para passeios à beira-mar, eventos ao ar livre ou para um visual elegante e intemporal.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Acessórios","chapéu de palha, canotier, verão, clássico",,processed_images/professional/fotos site1/PALHA/10-A.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0137,Chapéu de Palha Panamá Leve Bege,1,0,visible,"Chapéu de palha estilo Panamá, leve e casual para verão. Proteção solar elegante.","Desfrute do verão com este chapéu de palha estilo Panamá, unissexo e versátil. Fabricado com palha leve e arejada na cor bege natural, oferece excelente proteção solar e um toque de elegância casual. Perfeito para praia, passeios ou eventos ao ar livre. O interior conta com uma fita preta confortável para um ajuste ideal.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Panama","chapéu de palha, verão, unisex, casual",,processed_images/professional/fotos site1/PALHA/10-B.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0138,Chapéu Fedora Palha Bege,1,0,visible,"Chapéu Fedora de palha bege, estilo casual unissexo para verão. Elegante e confortável.","Descubra o nosso Chapéu Fedora de palha bege, um acessório unissexo indispensável para os dias quentes. Com um design clássico e fita decorativa em tom ligeiramente contrastante caramelo, este chapéu combina elegância e conforto. Ideal para praia, passeios urbanos ou eventos ao ar livre, protegendo-o com estilo nos dias de sol.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Fedora","chapéu, palha, fedora, verão, unissexo, casual, bege, acessório",,processed_images/professional/fotos site1/PALHA/10.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0139,Chapéu Fedora de Palha Bege com Faixa Castanha,1,0,visible,"Chapéu fedora de palha bege unissexo, com faixa castanha, ideal para o verão e estilo casual.","Descubra o nosso elegante chapéu fedora de palha, perfeito para os dias de sol. Com um design clássico e intemporal, este chapéu unissexo apresenta uma trama de palha natural em tom bege e uma sofisticada faixa decorativa em tom castanho. Leve e confortável, é o acessório ideal para complementar o seu look casual de verão, seja na praia, na cidade ou em eventos ao ar livre.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Fedora","chapeu, palha, fedora, verao, unissex, casual, praia, sol",,processed_images/professional/fotos site1/PALHA/9-A.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0140,Chapéu Fedora de Palha Trama Aberta,1,0,visible,"Chapéu fedora de palha unissex com trama aberta e faixa castanha, perfeito para o verão e estilo casual.","Este chapéu estilo fedora, feito de palha natural com trama aberta, é ideal para os dias quentes. Apresenta uma elegante faixa em material castanho com detalhes. Leve e arejado, oferece proteção solar com um toque de sofisticação casual. Perfeito para a praia, eventos ao ar livre ou para complementar o seu look diário com muito estilo.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Fedora","chapeu-palha, fedora, verao, casual, unissex, praia, acessorio, protecao-solar",,processed_images/professional/fotos site1/PALHA/9-B.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0141,Chapéu Fedora de Palha Trama Aberta,1,0,visible,"Chapéu fedora de palha unissexo com faixa castanha, ideal para o verão e praia.","Elegante chapéu fedora de palha com trama aberta, perfeito para os dias quentes de verão. A faixa decorativa em castanho escuro, que parece ser de couro sintético ou camurça, adiciona um toque sofisticado. Leve e ventilado, é o acessório ideal para a praia, passeios ou eventos casuais. Um must-have unissexo que combina conforto e estilo para qualquer look de verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Fedora","chapeu, palha, fedora, verao, unissexo, praia, acessorio, casual",,processed_images/professional/fotos site1/PALHA/9-C.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0142,Chapéu de Palha Verão Clássico,1,0,visible,"Chapéu de palha natural leve e ventilado, ideal para dias de sol e férias. Estilo casual e confortável.","Desfrute do sol com este chapéu de palha natural, perfeito para proteção e estilo. Leve, ventilado e confortável, é ideal para praia, piscina, passeios de verão ou eventos ao ar livre. O seu design intemporal e cor neutra combinam facilmente com qualquer guarda-roupa de verão, oferecendo um toque casual e elegante. Produzido com palha durável e com uma fita interna para maior conforto.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Acessórios","chapeu-palha, verao, casual, protecao-solar",,processed_images/professional/fotos site1/PALHA/9-D.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0143,Chapéu Fedora de Palha com Faixa Castanha,1,0,visible,"Chapéu de palha estilo fedora unissexo com faixa em castanho, perfeito para o verão e praia.","Descubra o nosso elegante chapéu de palha estilo fedora, ideal para homens e mulheres que procuram um acessório casual e sofisticado. Fabricado em palha natural com trama arejada, é perfeito para os dias quentes de verão. A faixa em imitação de pele castanha adiciona um toque vintage e distinto. Um complemento versátil para a praia, cidade ou eventos ao ar livre, oferecendo estilo e proteção solar.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Fedora","chapéu, palha, fedora, verão, unissexo, praia, casual, acessório, estilo",,processed_images/professional/fotos site1/PALHA/9-E.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0144,Chapéu Fedora de Palha com Faixa de Couro,1,0,visible,"Chapéu Fedora unissexo em palha bege com faixa castanha, perfeito para verão e estilo casual.","Este chapéu fedora de palha bege claro oferece um toque elegante e natural. Com uma textura arejada ideal para o verão, possui uma faixa decorativa em pele castanha. Leve e confortável, é o acessório perfeito para praia, passeios ou para um look casual chic. Um clássico intemporal para proteção solar com estilo.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Fedora","chapéu de palha, fedora, verao, casual",,processed_images/professional/fotos site1/PALHA/9.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0145,Chapéu Bucket Desportivo Ventilado,1,0,visible,"Chapéu bucket desportivo em cinza com rede de ventilação e cordão ajustável, ideal para atividades ao ar livre.","Este chapéu bucket robusto em tecido sintético oferece conforto e proteção. Possui uma rede interna para ventilação superior e um cordão ajustável com stopper para garantir um ajuste seguro, perfeito para caminhadas, pesca ou uso diário em climas quentes. O design bicolor cinza escuro e bege claro adiciona um toque moderno e versátil. Fácil de dobrar e transportar, é o acessório ideal para qualquer aventura.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, unisex, verao, desportivo",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (1).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BONE-0146,Bone Casual Respirável Bege Forro Rede,1,0,visible,Boné casual bege em tecido sintético leve com forro em rede para máxima ventilação e conforto.,"Descubra o conforto e a versatilidade deste boné casual bege, ideal para o dia a dia e atividades ao ar livre. Confeccionado em tecido sintético resistente e leve, possui um forro interno em rede que garante excelente respirabilidade, mantendo a cabeça fresca. O design discreto e a cor neutra fazem dele um acessório prático e moderno para qualquer guarda-roupa.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Bonés","bone, casual, respiravel, bege, sintetico, unisex, verao, outdoor",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (10).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Todas,1,0,0
,simple,CL-BUCKET-0147,Chapéu Bucket Proteção UV Verde,1,0,visible,"Chapéu bucket unissexo verde, com proteção UV 50+. Ideal para atividades ao ar livre.","Este chapéu bucket unissexo em tom verde-militar é perfeito para proteger do sol, com proteção UV 50+ incorporada. Fabricado em material sintético leve e de secagem rápida, possui cordão ajustável para maior segurança e conforto, ideal para praia, caminhadas ou pesca. Um acessório versátil para qualquer aventura ao ar livre.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,39,"Unisex, Chapéus > Bucket Hat","chapéu, bucket, proteção UV, verão",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (11).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0148,Bucket Hat Verde Ajustável Outdoor,1,0,visible,"Bucket hat verde militar em material sintético, com cordão ajustável, ideal para uso diário e outdoor.","Este bucket hat verde militar oferece proteção e estilo para qualquer aventura. Fabricado em material sintético leve e resistente, possui um cordão ajustável com stopper para um ajuste perfeito e seguro. Ideal para atividades ao ar livre, praia ou para um look urbano descontraído. Confortável e versátil para todas as estações.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, verde-militar, ajustavel, unisex, casual, verao, protecao-solar, outdoor",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (12).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Todas,1,0,0
,simple,CL-BUCKET-0149,Chapéu Bucket Explorer Ventilado,1,0,visible,"Chapéu bucket unissexo respirável com cordão, ideal para outdoor e proteção solar.","Chapéu bucket unissexo robusto e funcional, perfeito para aventuras ao ar livre, caminhadas e pesca. Confeccionado em material sintético de secagem rápida com painéis de malha para máxima ventilação. Possui um cordão ajustável para garantir um ajuste seguro em dias de vento. Design prático em bege com detalhes em verde, oferece estilo e funcionalidade para todas as estações.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, outdoor, unissexo, ventilado, protecao-solar, caminhada, pesca, casual, desportivo, verao",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (13).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0150,Bucket Hat Explorer Verde Ajustável,1,0,visible,"Bucket hat unissexo verde-azeitona com cordão ajustável, ideal para proteção solar e estilo casual.","Desfrute de conforto e estilo com este bucket hat unissexo em verde-azeitona. Fabricado em material sintético resistente, oferece durabilidade e leveza. O cordão ajustável com stopper garante um ajuste seguro, tornando-o perfeito para atividades ao ar livre, viagens ou uso diário. Um acessório versátil para qualquer guarda-roupa casual.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, verde, unisex, casual, verao, protecao-solar, ajustavel, viagem, desportivo, pescador",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (14).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
